@relation train_new-weka.filters.unsupervised.instance.Resample-S1-Z80.0-no-replacement_predicted

@attribute protocol_type {tcp,udp,icmp}
@attribute service {ftp_data,other,private,http,remote_job,name,netbios_ns,eco_i,mtp,telnet,finger,domain_u,supdup,uucp_path,Z39_50,smtp,csnet_ns,uucp,netbios_dgm,urp_i,auth,domain,ftp,bgp,ldap,ecr_i,gopher,vmnet,systat,http_443,efs,whois,imap4,iso_tsap,echo,klogin,link,sunrpc,login,kshell,sql_net,time,hostnames,exec,ntp_u,discard,nntp,courier,ctf,ssh,daytime,shell,netstat,pop_3,nnsp,IRC,pop_2,printer,tim_i,pm_dump,red_i,netbios_ssn,rje,X11,urh_i,http_8001,aol,http_2784,tftp_u,harvest}
@attribute flag {SF,S0,REJ,RSTR,SH,RSTO,S1,RSTOS0,S3,S2,OTH}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute land numeric
@attribute wrong_fragment numeric
@attribute root_shell numeric
@attribute count numeric
@attribute diff_srv_rate numeric
@attribute dst_host_same_src_port_rate numeric
@attribute 'prediction margin' numeric
@attribute 'predicted label' {normal,neptune,warezclient,ipsweep,portsweep,teardrop,nmap,satan,smurf,pod,back,guess_passwd,ftp_write,multihop,rootkit,buffer_overflow,imap,warezmaster,phf,land,loadmodule,spy,perl}
@attribute label {normal,neptune,warezclient,ipsweep,portsweep,teardrop,nmap,satan,smurf,pod,back,guess_passwd,ftp_write,multihop,rootkit,buffer_overflow,imap,warezmaster,phf,land,loadmodule,spy,perl}

@data
tcp,ctf,S0,0,0,0,0,0,122,0.06,0,-1,neptune,?
tcp,whois,S0,0,0,0,0,0,258,0.07,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,208,0.06,0,-1,neptune,?
tcp,auth,SF,10,38,0,0,0,1,0,0.02,1,normal,?
tcp,http,SF,375,248,0,0,0,2,0,0.02,1,normal,?
tcp,echo,S0,0,0,0,0,0,239,0.05,0,-1,neptune,?
tcp,vmnet,S0,0,0,0,0,0,212,0.05,0,-1,neptune,?
tcp,smtp,SF,1838,334,0,0,0,1,0,0.02,1,normal,?
icmp,eco_i,SF,8,0,0,0,0,1,0,1,-0.732999,ipsweep,?
tcp,login,S0,0,0,0,0,0,138,0.06,0,-1,neptune,?
tcp,http,SF,309,1284,0,0,0,4,0,0.25,1,normal,?
tcp,private,S0,0,0,0,0,0,247,0.07,0,-1,neptune,?
tcp,uucp,S0,0,0,0,0,0,134,0.06,0,-1,neptune,?
tcp,other,RSTR,0,0,0,0,0,2,0,1,-1,portsweep,?
tcp,ftp,S0,0,0,0,0,0,120,0.07,0,-1,neptune,?
udp,domain_u,SF,42,116,0,0,0,208,0,0,1,normal,?
tcp,vmnet,S0,0,0,0,0,0,259,0.07,0,-1,neptune,?
tcp,http,SF,309,1958,0,0,0,6,0,0.17,1,normal,?
tcp,private,S0,0,0,0,0,0,122,0.07,0,-1,neptune,?
tcp,http,SF,329,445,0,0,0,12,0,0.08,1,normal,?
tcp,smtp,SF,631,333,0,0,0,1,0,0.03,1,normal,?
tcp,netbios_ssn,S0,0,0,0,0,0,288,0.06,0,-1,neptune,?
udp,other,SF,146,0,0,0,0,3,0.67,0.97,1,normal,?
tcp,http,SF,307,1198,0,0,0,3,0,0,1,normal,?
tcp,private,S0,0,0,0,0,0,117,0.07,0.05,-1,neptune,?
tcp,netbios_ssn,S0,0,0,0,0,0,141,0.08,0,-1,neptune,?
tcp,ftp_data,SF,852,0,0,0,0,5,0,0.47,1,normal,?
tcp,http,SF,200,955,0,0,0,3,0,0,1,normal,?
tcp,ctf,S0,0,0,0,0,0,208,0.07,0,-1,neptune,?
tcp,efs,S0,0,0,0,0,0,21,0.14,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,134,0.07,0,-1,neptune,?
tcp,telnet,S0,0,0,0,0,0,73,0.05,0,-1,neptune,?
tcp,http,SF,346,540,0,0,0,13,0,0.01,1,normal,?
udp,domain_u,SF,44,133,0,0,0,69,0,0,1,normal,?
tcp,private,S0,0,0,0,0,0,275,0.05,0,-1,neptune,?
tcp,iso_tsap,S0,0,0,0,0,0,220,0.05,0,-1,neptune,?
tcp,http_443,S0,0,0,0,0,0,101,0.06,0,-1,neptune,?
tcp,http,SF,385,774,0,0,0,6,0,0.01,1,normal,?
tcp,nnsp,S0,0,0,0,0,0,150,0.05,0,-1,neptune,?
tcp,telnet,RSTO,0,0,0,0,0,228,0.07,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,154,0.07,0,-1,neptune,?
tcp,ftp_data,SF,12,0,0,0,0,2,0,0.23,1,normal,?
tcp,http,SF,216,1956,0,0,0,1,0,0.08,1,normal,?
tcp,http,SF,261,7816,0,0,0,15,0,0.01,1,normal,?
udp,private,SF,28,0,0,3,0,89,0,0.55,-1,teardrop,?
tcp,ftp_data,SF,9,0,0,0,0,2,0,0.02,1,normal,?
tcp,http,SF,240,1065,0,0,0,29,0,0,1,normal,?
tcp,ldap,S0,0,0,0,0,0,239,0.06,0,-1,neptune,?
tcp,ftp_data,SF,7422,0,0,0,0,10,0,0.25,1,normal,?
icmp,eco_i,SF,8,0,0,0,0,1,0,1,-0.732999,ipsweep,?
tcp,Z39_50,S0,0,0,0,0,0,221,0.06,0,-1,neptune,?
tcp,auth,S0,0,0,0,0,0,243,0.06,0,-1,neptune,?
tcp,http_443,S0,0,0,0,0,0,114,0.06,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,37,0.16,0,-1,neptune,?
tcp,private,REJ,0,0,0,0,0,252,0.07,0,-1,neptune,?
tcp,http,SF,301,10392,0,0,0,2,0,0,1,normal,?
tcp,smtp,SF,1250,325,0,0,0,2,1,0,1,normal,?
tcp,http,SF,222,1093,0,0,0,6,0,0.17,1,normal,?
udp,other,SF,1,0,0,0,0,42,0.1,1,-1,satan,?
udp,private,SF,28,0,0,3,0,167,0.04,0.26,-1,teardrop,?
tcp,exec,RSTO,0,0,0,0,0,145,0.06,0,-1,neptune,?
tcp,courier,S0,0,0,0,0,0,103,0.07,0,-1,neptune,?
tcp,http,REJ,0,0,0,0,0,1,0,1,1,normal,?
udp,domain_u,SF,44,136,0,0,0,69,0,0,1,normal,?
tcp,private,REJ,0,0,0,0,0,259,0.06,0,-1,neptune,?
tcp,uucp,RSTO,0,0,0,0,0,149,0.06,0,-1,neptune,?
tcp,vmnet,S0,0,0,0,0,0,227,0.06,0,-1,neptune,?
udp,domain_u,SF,43,43,0,0,0,72,0,0.01,1,normal,?
tcp,http,REJ,0,0,0,0,0,25,0,0.02,1,normal,?
tcp,finger,SF,9,223,0,0,0,2,1,0.01,1,normal,?
tcp,http,SF,231,399,0,0,0,59,0,0.01,1,normal,?
tcp,ftp_data,S3,12984,0,0,0,0,2,0,0.14,1,normal,?
tcp,Z39_50,S0,0,0,0,0,0,229,0.06,0,-1,neptune,?
tcp,http,SF,230,6827,0,0,0,14,0,0,1,normal,?
tcp,http,SF,246,350,0,0,0,8,0,0,1,normal,?
icmp,eco_i,SF,8,0,0,0,0,1,0,1,-0.732999,ipsweep,?
tcp,private,S0,0,0,0,0,0,171,0.06,0,-1,neptune,?
tcp,Z39_50,S0,0,0,0,0,0,205,0.06,0,-1,neptune,?
tcp,mtp,S0,0,0,0,0,0,252,0.07,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,140,0.06,0.02,-1,neptune,?
tcp,ctf,S0,0,0,0,0,0,219,0.06,0,-1,neptune,?
tcp,http,SF,248,13770,0,0,0,8,0,0,1,normal,?
tcp,http,SF,219,11515,0,0,0,17,0,0,1,normal,?
tcp,private,S0,0,0,0,0,0,177,0.06,0,-1,neptune,?
tcp,private,REJ,0,0,0,0,0,118,1,0,-1,satan,?
tcp,http,SF,188,2453,0,0,0,9,0,0.11,1,normal,?
tcp,netstat,REJ,0,0,0,0,0,105,0.08,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,253,0.06,0,-1,neptune,?
udp,domain_u,SF,42,42,0,0,0,12,0,0,1,normal,?
udp,private,SF,1,0,0,0,0,9,0,0.16,-1,satan,?
tcp,other,RSTR,1,0,0,0,0,2,0,1,-1,portsweep,?
tcp,private,S0,0,0,0,0,0,85,0.06,0,-1,neptune,?
udp,other,SF,146,105,0,0,0,2,0,0.88,1,normal,?
udp,domain_u,SF,45,77,0,0,0,141,0,0,1,normal,?
tcp,http,SF,146,30113,0,0,0,12,0,0,1,normal,?
tcp,imap4,REJ,0,0,0,0,0,239,0.06,0,-1,neptune,?
tcp,whois,S0,0,0,0,0,0,113,0.06,0,-1,neptune,?
tcp,bgp,S0,0,0,0,0,0,84,0.07,0,-1,neptune,?
icmp,ecr_i,SF,8,0,0,0,0,1,0,1,-0.428571,ipsweep,?
tcp,private,S0,0,0,0,0,0,181,0.07,0,-1,neptune,?
tcp,smtp,SF,875,482,0,0,0,1,0,0,1,normal,?
tcp,http,SF,306,1075,0,0,0,5,0,0.01,1,normal,?
tcp,time,S0,0,0,0,0,0,255,0.05,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,138,0.06,0,-1,neptune,?
tcp,smtp,SF,2918,330,0,0,0,1,0,0.03,1,normal,?
tcp,http,SF,162,525,0,0,0,1,0,1,1,normal,?
tcp,http,SF,242,30278,0,0,0,18,0,0.01,1,normal,?
udp,other,SF,1,0,0,0,0,15,0.53,0.67,-1,satan,?
tcp,courier,REJ,0,0,0,0,0,106,0.08,0,-1,neptune,?
tcp,http,SF,265,1998,0,0,0,1,0,0,1,normal,?
icmp,ecr_i,SF,1032,0,0,0,0,272,0,1,-1,smurf,?
tcp,private,S0,0,0,0,0,0,180,0.04,0,-1,neptune,?
tcp,http,SF,278,1402,0,0,0,4,0,0.01,1,normal,?
tcp,netbios_dgm,S0,0,0,0,0,0,262,0.06,0,-1,neptune,?
tcp,gopher,S0,0,0,0,0,0,207,0.07,0,-1,neptune,?
tcp,smtp,SF,12161,1551,0,0,0,1,0,0,1,normal,?
tcp,private,S0,0,0,0,0,0,252,0.07,0,-1,neptune,?
tcp,smtp,S1,0,0,0,0,0,1,0,0.33,1,normal,?
tcp,ftp_data,SF,37,0,0,0,0,2,0,0.09,1,normal,?
tcp,bgp,S0,0,0,0,0,0,98,0.06,0,-1,neptune,?
icmp,ecr_i,SF,1032,0,0,0,0,386,0,1,-1,smurf,?
tcp,smtp,SF,1656,329,0,0,0,1,0,0,1,normal,?
tcp,uucp_path,S0,0,0,0,0,0,258,0.06,0,-1,neptune,?
icmp,ecr_i,SF,520,0,0,0,0,438,0,1,-1,smurf,?
icmp,urp_i,SF,182,0,0,0,0,2,1,0.08,1,normal,?
tcp,http,SF,324,313,0,0,0,41,0,0.01,1,normal,?
tcp,ftp,SF,1119,2443,0,0,0,1,0,0,-1,warezclient,?
tcp,exec,S0,0,0,0,0,0,137,0.06,0,-1,neptune,?
tcp,http,SF,247,2748,0,0,0,1,0,0.02,1,normal,?
tcp,http,SF,205,1335,0,0,0,11,0,0.02,1,normal,?
tcp,http,RSTO,0,0,0,0,0,2,0,0.01,1,normal,?
tcp,http,SF,211,2594,0,0,0,10,0,0.03,1,normal,?
tcp,private,S0,0,0,0,0,0,120,0.07,0.01,-1,neptune,?
tcp,other,REJ,0,0,0,0,0,511,1,0,-1,satan,?
udp,other,SF,147,0,0,0,0,5,0.6,0.93,1,normal,?
tcp,private,S0,0,0,0,0,0,171,0.06,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,73,0.05,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,258,0.05,0,-1,neptune,?
tcp,ssh,S0,0,0,0,0,0,204,0.06,0,-1,neptune,?
tcp,http,SF,263,7065,0,0,0,7,0,0,1,normal,?
tcp,private,REJ,0,0,0,0,0,178,1,0,-1,satan,?
icmp,ecr_i,SF,1032,0,0,0,0,69,0,0.27,-1,smurf,?
tcp,http,SF,291,320,0,0,0,3,0,0.02,1,normal,?
tcp,discard,RSTO,0,0,0,0,0,296,0.06,0,-1,neptune,?
tcp,ftp_data,REJ,0,0,0,0,0,459,0.99,0,-1,satan,?
tcp,login,S0,0,0,0,0,0,114,0.06,0,-1,neptune,?
tcp,private,REJ,0,0,0,0,0,254,0.06,0,-1,neptune,?
udp,domain_u,SF,45,114,0,0,0,2,0,0,1,normal,?
tcp,netbios_ssn,S0,0,0,0,0,0,265,0.06,0,-1,neptune,?
tcp,http,SF,336,3820,0,0,0,15,0,0.02,1,normal,?
tcp,telnet,RSTO,0,0,0,0,0,108,0.07,0,-1,neptune,?
tcp,http,SF,335,1211,0,0,0,11,0,0.09,1,normal,?
tcp,ftp,SF,287,892,0,0,0,3,0.67,0.01,1,normal,?
tcp,http,SF,217,11546,0,0,0,12,0,0,1,normal,?
tcp,http,SF,328,2532,0,0,0,2,0,0,1,normal,?
tcp,private,S0,0,0,0,0,0,132,0.06,0,-1,neptune,?
tcp,ftp_data,SF,252,0,0,0,0,2,0,0.55,1,normal,?
tcp,http,SF,454,3177,0,0,0,1,0,0.25,1,normal,?
tcp,http,SF,172,12793,0,0,0,1,0,0,1,normal,?
tcp,vmnet,S0,0,0,0,0,0,273,0.06,0,-1,neptune,?
tcp,http,SF,313,550,0,0,0,1,0,1,1,normal,?
udp,domain_u,SF,41,57,0,0,0,3,0,0.01,1,normal,?
tcp,http,REJ,0,0,0,0,0,1,0,0.03,1,normal,?
tcp,ftp_data,SF,2194619,0,0,0,0,1,0,0.05,1,normal,?
tcp,http,SF,344,2156,0,0,0,16,0,0.01,1,normal,?
tcp,http,SF,361,865,0,0,0,11,0,0.03,1,normal,?
tcp,telnet,SF,123,917,0,0,0,1,0,0.03,1,normal,?
tcp,http,SF,232,3243,0,0,0,4,0,0.02,1,normal,?
tcp,http,SF,309,4396,0,0,0,25,0,0.02,1,normal,?
tcp,smtp,SF,2570,499,0,0,0,1,0,0,1,normal,?
icmp,eco_i,SF,30,0,0,0,0,1,0,0.07,1,normal,?
tcp,other,REJ,0,0,0,0,0,417,1,0,-1,satan,?
tcp,http,SF,227,1483,0,0,0,18,0,0.01,1,normal,?
tcp,http,SF,360,776,0,0,0,4,0,0.02,1,normal,?
tcp,http,SF,223,1227,0,0,0,9,0,0.01,1,normal,?
tcp,http,SF,246,14148,0,0,0,1,0,0,1,normal,?
tcp,private,S0,0,0,0,0,0,102,0.06,0,-1,neptune,?
tcp,http,SF,282,9985,0,0,0,3,0,0.12,1,normal,?
tcp,http,SF,355,2109,0,0,0,5,0,0.03,1,normal,?
tcp,finger,S0,0,0,0,0,0,33,0.06,0.01,-1,neptune,?
tcp,private,SH,0,0,0,0,0,1,0,0.93,-1,nmap,?
icmp,ecr_i,SF,1032,0,0,0,0,511,0,0.49,-1,smurf,?
icmp,eco_i,SF,8,0,0,0,0,1,0,1,-0.732999,ipsweep,?
tcp,uucp_path,S0,0,0,0,0,0,221,0.05,0,-1,neptune,?
tcp,http,SF,315,1148,0,0,0,7,0,0,1,normal,?
tcp,http,REJ,0,0,0,0,0,1,0,0.11,1,normal,?
tcp,http,S0,0,0,0,0,0,49,0.08,0,-1,neptune,?
tcp,ftp_data,SF,334,0,0,0,0,1,0,1,-1,warezclient,?
tcp,telnet,S0,0,0,0,0,0,267,0.05,0,-1,neptune,?
tcp,http,SF,213,7907,0,0,0,6,0,0.02,1,normal,?
tcp,private,S0,0,0,0,0,0,208,0.06,0,-1,neptune,?
tcp,ftp_data,SF,2194619,0,0,0,0,2,0,0.3,1,normal,?
tcp,smtp,SF,1641,340,0,0,0,1,0,0.08,1,normal,?
tcp,http,SF,342,3303,0,0,0,13,0,0,1,normal,?
tcp,http,SF,287,5200,0,0,0,18,0,0.01,1,normal,?
tcp,smtp,SF,1289,394,0,0,0,1,0,0,1,normal,?
tcp,http,SF,332,1349,0,0,0,15,0,0.07,1,normal,?
udp,domain_u,SF,98,39,0,0,0,8,0,0.05,1,normal,?
tcp,private,S0,0,0,0,0,0,131,0.05,0,-1,neptune,?
tcp,private,REJ,0,0,0,0,0,221,0.07,0,-1,neptune,?
tcp,IRC,RSTR,2429,8551,0,0,0,1,0,0.11,1,normal,?
udp,private,SF,1,0,0,0,0,11,0,1,-1,satan,?
tcp,time,RSTO,0,0,0,0,0,229,0.07,0,-1,neptune,?
udp,domain_u,SF,45,45,0,0,0,182,0,0,1,normal,?
tcp,http,SF,279,13869,0,0,0,11,0,0.09,1,normal,?
icmp,ecr_i,SF,1032,0,0,0,0,511,0,0.35,-1,smurf,?
tcp,private,S0,0,0,0,0,0,258,0.07,0,-1,neptune,?
tcp,http,SF,295,6591,0,0,0,7,0,0.05,1,normal,?
tcp,http,SF,217,2221,0,0,0,10,0,0.1,1,normal,?
udp,other,SF,145,105,0,0,0,1,0,0.83,1,normal,?
tcp,Z39_50,S0,0,0,0,0,0,16,0.25,0,-1,neptune,?
udp,domain_u,SF,43,70,0,0,0,159,0,0,1,normal,?
udp,other,SF,516,4,0,0,0,151,0,1,1,normal,?
tcp,private,S0,0,0,0,0,0,153,0.07,0,-1,neptune,?
tcp,telnet,S1,0,0,0,0,0,1,0,0.01,1,normal,?
tcp,http,SF,249,10478,0,0,0,1,0,0,1,normal,?
tcp,private,S0,0,0,0,0,0,184,0.07,0.03,-1,neptune,?
tcp,telnet,S0,0,0,0,0,0,61,0.1,0,-1,neptune,?
tcp,ftp_data,SF,4539,0,0,0,0,21,0,0.44,1,normal,?
icmp,ecr_i,SF,1032,0,0,0,0,66,0,0.26,-1,smurf,?
tcp,finger,S0,0,0,0,0,0,35,0.11,0,-1,neptune,?
tcp,telnet,S0,0,0,0,0,0,5,0,0.01,-1,neptune,?
tcp,smtp,SF,740,326,0,0,0,1,0,0.01,1,normal,?
tcp,http,SF,204,1596,0,0,0,24,0,0.02,1,normal,?
tcp,private,S0,0,0,0,0,0,271,0.06,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,274,0.05,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,127,0.09,0,-1,neptune,?
tcp,http,SF,231,880,0,0,0,19,0,0,1,normal,?
tcp,http,SF,246,168,0,0,0,1,0,0,1,normal,?
tcp,http,SF,238,8718,0,0,0,1,0,0,1,normal,?
tcp,http,SF,215,2084,0,0,0,8,0,0.02,1,normal,?
tcp,http,SF,223,398,0,0,0,2,0,0,1,normal,?
icmp,eco_i,SF,64,0,0,0,0,1,0,1,1,normal,?
tcp,http,SF,300,2701,0,0,0,4,0,0.05,1,normal,?
icmp,ecr_i,SF,1032,0,0,0,0,511,0,0.93,-1,smurf,?
tcp,http,SF,220,253,0,0,0,16,0,0.06,1,normal,?
tcp,link,REJ,0,0,0,0,0,249,0.07,0,-1,neptune,?
udp,domain_u,SF,45,70,0,0,0,312,0,0,1,normal,?
tcp,smtp,SF,3366,328,0,0,0,2,1,0.01,1,normal,?
tcp,http,SF,212,13888,0,0,0,10,0,0.01,1,normal,?
tcp,http,SF,206,770,0,0,0,5,0,0,1,normal,?
tcp,private,S0,0,0,0,0,0,96,0.07,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,131,0.06,0,-1,neptune,?
tcp,http,SF,242,3178,0,0,0,24,0,0,1,normal,?
tcp,http,SF,198,2168,0,0,0,11,0,0,1,normal,?
tcp,auth,S0,0,0,0,0,0,109,0.05,0,-1,neptune,?
tcp,supdup,REJ,0,0,0,0,0,293,0.06,0,-1,neptune,?
tcp,private,REJ,0,0,0,0,0,2,1,0.33,-1,portsweep,?
tcp,remote_job,RSTR,1,0,0,0,0,2,0,0.56,-1,portsweep,?
tcp,http,SF,216,9146,0,0,0,17,0,0.01,1,normal,?
udp,other,SF,147,0,0,0,0,1,0,0.87,1,normal,?
tcp,ftp_data,SF,9178,0,0,0,0,7,0,0.26,1,normal,?
tcp,time,S0,0,0,0,0,0,224,0.07,0,-1,neptune,?
tcp,private,REJ,0,0,0,0,0,138,0.07,0,-1,neptune,?
tcp,shell,S0,0,0,0,0,0,129,0.05,0,-1,neptune,?
icmp,urp_i,SF,78,0,0,0,0,14,0.14,0.09,1,normal,?
tcp,smtp,SF,1025,367,0,0,0,1,0,0.01,1,normal,?
tcp,http,SF,217,6297,0,0,0,7,0,0.01,1,normal,?
tcp,uucp_path,S0,0,0,0,0,0,268,0.06,0,-1,neptune,?
tcp,kshell,REJ,0,0,0,0,0,132,0.06,0,-1,neptune,?
tcp,http,SF,225,1453,0,0,0,8,0,0.01,1,normal,?
tcp,netstat,S0,0,0,0,0,0,222,0.05,0,-1,neptune,?
tcp,ftp_data,SF,12165,0,0,0,0,3,0,0.43,1,normal,?
tcp,other,RSTR,1,0,0,0,0,2,0,1,-1,portsweep,?
tcp,smtp,SF,1171,332,0,0,0,1,0,0.01,1,normal,?
tcp,name,S0,0,0,0,0,0,277,0.06,0,-1,neptune,?
tcp,private,REJ,0,0,0,0,0,239,0.07,0,-1,neptune,?
tcp,http,SF,325,753,0,0,0,7,0,0,1,normal,?
tcp,http,SF,295,781,0,0,0,9,0,0.03,1,normal,?
tcp,uucp,S0,0,0,0,0,0,126,0.05,0,-1,neptune,?
tcp,smtp,SF,2657,327,0,0,0,1,0,0,1,normal,?
tcp,private,S0,0,0,0,0,0,221,0.08,0,-1,neptune,?
tcp,vmnet,REJ,0,0,0,0,0,144,0.06,0,-1,neptune,?
icmp,urp_i,SF,78,0,0,0,0,26,0.08,0.04,1,normal,?
tcp,http,S2,562,0,0,0,0,1,0,0.33,1,normal,?
udp,domain_u,SF,44,121,0,0,0,182,0,0,1,normal,?
tcp,ftp_data,SF,16115,0,0,0,0,12,0,1,1,normal,?
tcp,http,SF,221,1752,0,0,0,24,0,0.02,1,normal,?
tcp,http,SF,234,4135,0,0,0,7,0,0.04,1,normal,?
tcp,finger,S0,0,0,0,0,0,42,0.1,0.02,-1,neptune,?
tcp,ftp_data,SF,7196,0,0,0,0,8,0,0.09,1,normal,?
tcp,kshell,S0,0,0,0,0,0,17,0.12,0,-1,neptune,?
tcp,auth,S0,0,0,0,0,0,138,0.06,0,-1,neptune,?
tcp,ftp_data,SF,63,0,0,0,0,2,0,0.09,1,normal,?
icmp,eco_i,SF,8,0,0,0,0,1,0,1,-0.732999,ipsweep,?
tcp,http,REJ,0,0,0,0,0,31,0,0.02,1,normal,?
udp,other,SF,147,105,0,0,0,2,0,0.96,1,normal,?
udp,ntp_u,SF,48,48,0,0,0,1,0,0.63,1,normal,?
tcp,auth,SF,10,37,0,0,0,2,1,0,1,normal,?
tcp,private,S0,0,0,0,0,0,123,0.07,0,-1,neptune,?
tcp,http_443,REJ,0,0,0,0,0,150,0.06,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,137,0.09,0,-1,neptune,?
tcp,http,SF,234,3600,0,0,0,1,0,0.17,1,normal,?
tcp,ftp_data,SF,5133876,0,0,0,0,1,0,1,-1,warezclient,?
icmp,eco_i,SF,30,0,0,0,0,1,0,1,1,normal,?
tcp,ftp,S0,0,0,0,0,0,246,0.06,0,-1,neptune,?
tcp,http,S0,0,0,0,0,0,2,0,0.01,1,normal,?
tcp,vmnet,S0,0,0,0,0,0,254,0.07,0,-1,neptune,?
tcp,other,S0,0,0,0,0,0,159,0.05,0,-1,neptune,?
tcp,http,SF,203,578,0,0,0,19,0,0,1,normal,?
tcp,Z39_50,S0,0,0,0,0,0,231,0.07,0,-1,neptune,?
tcp,telnet,SF,103,1176,0,0,0,1,0,0.01,1,normal,?
tcp,klogin,S0,0,0,0,0,0,129,0.06,0,-1,neptune,?
tcp,ftp,S0,0,0,0,0,0,150,0.06,0,-1,neptune,?
tcp,http,SF,220,253,0,0,0,7,0,0.14,1,normal,?
udp,domain_u,SF,43,130,0,0,0,107,0,0,1,normal,?
tcp,http,REJ,0,0,0,0,0,1,0,0.5,1,normal,?
tcp,supdup,S0,0,0,0,0,0,229,0.04,0,-1,neptune,?
tcp,telnet,S0,0,0,0,0,0,79,0.05,0.01,-1,neptune,?
tcp,ftp_data,SF,2194619,0,0,0,0,2,0,0.12,1,normal,?
tcp,ctf,S0,0,0,0,0,0,236,0.07,0,-1,neptune,?
tcp,http,SF,293,868,0,0,0,9,0,0,1,normal,?
tcp,kshell,S0,0,0,0,0,0,97,0.08,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,243,0.05,0,-1,neptune,?
tcp,http,SF,252,5318,0,0,0,2,0,0.01,1,normal,?
tcp,http,SF,161,13352,0,0,0,1,0,0.01,1,normal,?
tcp,supdup,S0,0,0,0,0,0,299,0.05,0,-1,neptune,?
tcp,telnet,S0,0,0,0,0,0,43,0.09,0.02,-1,neptune,?
tcp,http,SF,236,256,0,0,0,1,0,1,1,normal,?
udp,domain_u,SF,89,40,0,0,0,2,0,0.63,1,normal,?
tcp,http,SF,221,431,0,0,0,3,0,0.01,1,normal,?
tcp,http,SF,333,4516,0,0,0,2,0,0,1,normal,?
udp,domain_u,SF,86,0,0,0,0,1,0,0.67,1,normal,?
tcp,smtp,SF,2748,328,0,0,0,1,0,0,1,normal,?
tcp,ssh,S0,0,0,0,0,0,235,0.06,0,-1,neptune,?
tcp,telnet,S0,0,0,0,0,0,245,0.05,0,-1,neptune,?
tcp,IRC,RSTR,1080,8771,0,0,0,2,1,0.01,1,normal,?
icmp,eco_i,SF,18,0,0,0,0,1,0,1,-1,ipsweep,?
tcp,iso_tsap,S0,0,0,0,0,0,237,0.07,0,-1,neptune,?
tcp,http,S0,0,0,0,0,0,7,0.57,0.01,-1,neptune,?
tcp,http,SF,232,1075,0,0,0,3,0,0,1,normal,?
tcp,http,SF,256,1585,0,0,0,11,0,0.03,1,normal,?
tcp,http,SF,289,2321,0,0,0,1,0,0.01,1,normal,?
tcp,http,REJ,0,0,0,0,0,1,0,0.17,1,normal,?
tcp,login,RSTO,0,0,0,0,0,133,0.06,0,-1,neptune,?
tcp,http,SF,316,418,0,0,0,8,0,0,1,normal,?
tcp,private,REJ,0,0,0,0,0,1,0,0.03,-1,ipsweep,?
tcp,discard,S0,0,0,0,0,0,277,0.06,0,-1,neptune,?
tcp,Z39_50,S0,0,0,0,0,0,214,0.06,0,-1,neptune,?
tcp,systat,S0,0,0,0,0,0,240,0.05,0,-1,neptune,?
tcp,http,SF,221,855,0,0,0,11,0,0.05,1,normal,?
tcp,ftp_data,SF,641,0,0,0,0,1,0,0.41,1,normal,?
tcp,netstat,S0,0,0,0,0,0,218,0.06,0,-1,neptune,?
tcp,other,SF,59,0,0,0,0,15,0.87,0.22,1,normal,?
tcp,echo,S0,0,0,0,0,0,54,0.09,0,-1,neptune,?
tcp,netbios_dgm,S0,0,0,0,0,0,149,0.06,0,-1,neptune,?
icmp,ecr_i,SF,1032,0,0,0,0,511,0,0.95,-1,smurf,?
udp,domain_u,SF,45,124,0,0,0,121,0,0,1,normal,?
tcp,http,SF,279,412,0,0,0,34,0,0,1,normal,?
tcp,smtp,SF,2489,329,0,0,0,1,0,0,1,normal,?
tcp,http,SF,232,3846,0,0,0,4,0,0.05,1,normal,?
tcp,netbios_dgm,REJ,0,0,0,0,0,269,0.06,0,-1,neptune,?
udp,other,SF,147,0,0,0,0,7,0.57,0.9,1,normal,?
udp,private,SF,28,0,0,3,0,81,0,0.32,-1,teardrop,?
tcp,ftp_data,REJ,0,0,0,0,0,457,0.99,0,-1,satan,?
tcp,private,S0,0,0,0,0,0,267,0.06,0,-1,neptune,?
tcp,http,SF,223,366,0,0,0,14,0,0.01,1,normal,?
tcp,http,SF,230,12471,0,0,0,6,0,0,1,normal,?
udp,domain_u,SF,43,131,0,0,0,149,0,0,1,normal,?
tcp,http,S0,0,0,0,0,0,48,0.08,0.02,-1,neptune,?
tcp,private,S0,0,0,0,0,0,131,0.06,0,-1,neptune,?
icmp,ecr_i,SF,1032,0,0,0,0,511,0,0.32,-1,smurf,?
tcp,http,SF,301,4823,0,0,0,28,0,0,1,normal,?
